"name","date","url","author","author_url","ablum_name","ablum_link"
"毕业歌","发行时间：2016-06-01","http://music.taihe.com/song/266069698","Idol School","/artist/239551220","毕业歌","/album/266069705"
"Needed Me(Salva Remix)","发行时间：2016-06-01","http://music.taihe.com/song/266069933","Rihanna","/artist/11703","Needed Me","/album/266069718"
"世界上最难唱的歌","发行时间：2016-06-01","http://music.taihe.com/song/266070515","包贝尔,朱亚文","/artist/2013583","世界上最难唱的歌","/album/266070523"
"泡沫","发行时间：2007-07-20","http://music.taihe.com/song/266074","南拳妈妈","/artist/1387","藏宝图","/album/73414"
"小老鼠上灯台","发行时间：2015-09-30","http://music.taihe.com/song/266088565","小蓓蕾组合","/artist/707709","中国儿歌曲库 Vol. 60：儿歌爷爷吴颂今作品","/album/266088616"
"Just Like Fire","发行时间：2016-05-27","http://music.taihe.com/song/266102924","P!nk","/artist/717435","Alice Through the Looking Glass","/album/266094465"
"机器猫","发行时间：2013-03-22","http://music.taihe.com/song/266125709","小蓓蕾组合","/artist/707709","中国儿歌曲库 Vol. 65：亲子儿童歌曲","/album/266124038"
"碎碎恋","发行时间：2016-06-01","http://music.taihe.com/song/266162107","陈学冬","/artist/146801388","碎碎恋","/album/266162085"
"BiuBiuBiu","发行时间：2016-06-03","http://music.taihe.com/song/266163183","大张伟","/artist/1325","BiuBiuBiu","/album/266163109"
"不想长大","发行时间：2016-05-18","http://music.taihe.com/song/266171414","萌萌哒天团","/artist/180810237","不想长大","/album/266171413"
"三生三世十里桃花","发行时间：2016-05-25","http://music.taihe.com/song/266172238","萌萌哒天团","/artist/180810237","三生三世十里桃花","/album/266172237"
"太阳雨","发行时间：2016-06-03","http://music.taihe.com/song/266173621","韩红","/artist/1219","太阳雨","/album/266173601"
"像你这样的朋友","发行时间：2016-06-06","http://music.taihe.com/song/266234178","好妹妹","/artist/31514359","像你这样的朋友","/album/266234180"
"热爱","发行时间：2016-06-06","http://music.taihe.com/song/266237178","郑钧","/artist/1378","热爱","/album/266237191"
"HAPPY  BIRTHDAY生日快乐歌（英文歌曲）","发行时间：2013-03-22","http://music.taihe.com/song/266243672","小蓓蕾组合","/artist/707709","思嘉姐姐教你——快乐学英语（2）26首","/album/266242749"
"十九岁","发行时间：2016-06-07","http://music.taihe.com/song/266244705","黄子韬","/artist/213813859","十九岁","/album/266245519"
"No No No","发行时间：2016-06-03","http://music.taihe.com/song/266247310","TheFatRat","/artist/232778930","No No No","/album/266247314"
"蓝色的窗外","发行时间：2016-06-06","http://music.taihe.com/song/266247740","小娟 & 山谷里的居民","/artist/88013185","心有花开","/album/266247754"
"去远行","发行时间：2016-06-06","http://music.taihe.com/song/266247741","小娟 & 山谷里的居民","/artist/88013185","心有花开","/album/266247754"
"未来的样子","发行时间：2016-06-06","http://music.taihe.com/song/266247745","小娟 & 山谷里的居民","/artist/88013185","心有花开","/album/266247754"
"风吹柳丝飘","发行时间：2016-06-06","http://music.taihe.com/song/266247747","小娟 & 山谷里的居民","/artist/88013185","心有花开","/album/266247754"
"无画","发行时间：2016-06-06","http://music.taihe.com/song/266247748","小娟 & 山谷里的居民","/artist/88013185","心有花开","/album/266247754"
"愿望","发行时间：2016-06-06","http://music.taihe.com/song/266247750","小娟 & 山谷里的居民","/artist/88013185","心有花开","/album/266247754"
"转世的守候","发行时间：2016-06-06","http://music.taihe.com/song/266247752","小娟 & 山谷里的居民","/artist/88013185","心有花开","/album/266247754"
"爷们 (DJ版)","发行时间：2016-05-22","http://music.taihe.com/song/266252239","孔东东","/artist/239558185","爷们","/album/265761371"
"刚刚好","发行时间：2016-07-18","http://music.taihe.com/song/266259728","薛之谦","/artist/2517","初学者","/album/241838068"
"狂放 (삐딱하게 (Crooked))","发行时间：2016-06-01","http://music.taihe.com/song/266270075","G-Dragon","/artist/56824000","2016 Bigbang World Tour [Made] Final In Seoul Live","/album/266271583"
"可爱的小猕猴","发行时间：2013-03-22","http://music.taihe.com/song/266280646","小蓓蕾组合","/artist/707709","十二生肖大联欢－童话/歌曲/故事","/album/266280189"
"骄傲的小公鸡","发行时间：2013-03-22","http://music.taihe.com/song/266282974","小蓓蕾组合","/artist/707709","十二生肖大联欢－童话/歌曲/故事","/album/266280189"
"调皮的小羊羊","发行时间：2013-03-22","http://music.taihe.com/song/266284441","小蓓蕾组合","/artist/707709","十二生肖大联欢－童话/歌曲/故事","/album/266280189"
"床边故事","发行时间：2016-06-08","http://music.taihe.com/song/266322535","周杰伦","/artist/7994","周杰伦的床边故事","/album/266322553"
"说走就走","发行时间：2016-06-24","http://music.taihe.com/song/266322541","周杰伦","/artist/7994","周杰伦的床边故事","/album/266322553"
"英雄","发行时间：2016-06-24","http://music.taihe.com/song/266322587","周杰伦","/artist/7994","周杰伦的床边故事","/album/266322553"
"不该","发行时间：2016-06-24","http://music.taihe.com/song/266322591","周杰伦,张惠妹","/artist/7994","周杰伦的床边故事","/album/266322553"
"土耳其冰激凌","发行时间：2016-06-24","http://music.taihe.com/song/266322595","周杰伦","/artist/7994","周杰伦的床边故事","/album/266322553"
"告白气球","发行时间：2016-06-24","http://music.taihe.com/song/266322598","周杰伦","/artist/7994","周杰伦的床边故事","/album/266322553"
"Now You See Me","发行时间：2016-06-24","http://music.taihe.com/song/266322599","周杰伦","/artist/7994","周杰伦的床边故事","/album/266322553"
"爱情废柴","发行时间：2016-06-24","http://music.taihe.com/song/266322600","周杰伦","/artist/7994","周杰伦的床边故事","/album/266322553"
"自然醒","发行时间：2009-09-25","http://music.taihe.com/song/266353","蜜雪薇琪","/artist/11707","Kissy","/album/7273545"
"味道","发行时间：2016-06-09","http://music.taihe.com/song/266415281","费玉清,辛晓琪","/artist/1254","端午金曲捞","/album/266415188"
"蓝皮老鼠和大脸猫（卡通故事）","发行时间：2013-03-22","http://music.taihe.com/song/266458973","小蓓蕾组合","/artist/707709","动漫卡通故事","/album/266458862"
"美丽人生","发行时间：2003-02-12","http://music.taihe.com/song/266491","梁静茹","/artist/1095","美丽人生","/album/70129"
"孤独的人是可耻的 (新版)","发行时间：2016-07-01","http://music.taihe.com/song/266493066","张楚","/artist/1742","不在绳子上的珍珠","/album/265178297"
"刀剑如梦2.0","发行时间：2016-06-13","http://music.taihe.com/song/266497897","八三夭","/artist/14629257","刀剑如梦2.0","/album/266497898"
"Adventure","发行时间：2016-06-11","http://music.taihe.com/song/266498954","JJD","/artist/239562459","Adventure","/album/266498981"
"序曲","发行时间：2016-06-06","http://music.taihe.com/song/266501152","胡小鸥","/artist/340415303","少林问道 电视原声带","/album/266241071"
"渡风","发行时间：2016-06-13","http://music.taihe.com/song/266502554","刘珂矣","/artist/132632388","渡风","/album/266502474"
"绝地逃亡","发行时间：2016-06-14","http://music.taihe.com/song/266508167","羽泉","/artist/1389","绝地逃亡","/album/266508124"
"바람 그리고 (꽃잎 이야기)","发行时间：2016-06-14","http://music.taihe.com/song/266533349","WABLE","/artist/239556779","바람 그리고(꽃잎 이야기)Petals On The Wind","/album/266533640"
"我讨厌你","发行时间：2016-06-14","http://music.taihe.com/song/266533726","朴灿烈,袁姗姗","/artist/232945117","我讨厌你","/album/266533376"
"十五的月亮","发行时间：0000-00-00","http://music.taihe.com/song/266570737","郁钧剑","/artist/2538","十五的月亮","/album/580324414"
"在那遥远的地方","发行时间：0000-00-00","http://music.taihe.com/song/266572089","郁钧剑","/artist/2538","在那遥远的地方","/album/580330039"
"仙人掌","发行时间：2016-06-15","http://music.taihe.com/song/266594615","马雨梵","/artist/239560910","仙人掌","/album/266593903"
"等你到下一个轮回","发行时间：2016-06-15","http://music.taihe.com/song/266598652","王馨,石雪峰","/artist/1314760","红遍天下","/album/266598646"
"我们的法则","发行时间：2016-06-15","http://music.taihe.com/song/266604970","YB","/artist/87958574","我们的法则","/album/266604835"
"在这个世界相遇","发行时间：2016-06-16","http://music.taihe.com/song/266618510","陈奕迅","/artist/1077","在这个世界相遇","/album/266618500"
"青鸟Ⅱ","发行时间：1997-04-01","http://music.taihe.com/song/266632","许巍","/artist/1226","在别处","/album/62330"
"奔跑","发行时间：2016-06-16","http://music.taihe.com/song/266632039","李敏镐,羽泉","/artist/72370660","奔跑","/album/266631989"
"U Make Me Wanna (Radio Edit)","发行时间：2003-03-01","http://music.taihe.com/song/2666365","Blue","/artist/1632","U Make Me Wanna","/album/2511933"
"父亲写的散文诗(时光版)","发行时间：2016-06-17","http://music.taihe.com/song/266675496","许飞","/artist/1037","父亲写的散文诗(时光版)","/album/266675457"
"红","发行时间：2016-07-21","http://music.taihe.com/song/266784254","冯建宇","/artist/232954914","爱为你出发","/album/266784256"
"方的言","发行时间：2016-06-21","http://music.taihe.com/song/266803037","赵英俊","/artist/8130","十三亿分贝","/album/266802962"
"Better Love","发行时间：2016-06-17","http://music.taihe.com/song/266810182","Hozier","/artist/158913844","Better Love","/album/266683527"
"看起来漂亮 (예뻐보여)","发行时间：2016-06-18","http://music.taihe.com/song/266817637","DinDin,Juniel","/artist/232888936","미녀 공심이 O.S.T Part.6","/album/266818372"
"我明白","发行时间：1996-07-01","http://music.taihe.com/song/266828","林忆莲","/artist/1133","夜太黑","/album/64800"
"感情深一口闷(Dj版)","发行时间：2008-12-05","http://music.taihe.com/song/266840795","林世千","/artist/87965673","我是阿千","/album/1409587"
"我们一起挣钱吧","发行时间：2016-06-21","http://music.taihe.com/song/266864806","丁玉华","/artist/239562732","我们一起挣钱吧","/album/266864805"
"不将就","发行时间：2015-04-28","http://music.taihe.com/song/266867545","李荣浩","/artist/75672612","不将就","/album/266841136"
"渡红尘","发行时间：2016-06-22","http://music.taihe.com/song/266867984","张碧晨","/artist/163361619","渡红尘","/album/266867952"
"不将就","发行时间：2016-01-22","http://music.taihe.com/song/266871359","李荣浩","/artist/75672612","有理想","/album/266871156"
"Love & Hate","发行时间：2016-06-22","http://music.taihe.com/song/266902736","Michael Kiwanuka,Wired Strings","/artist/87932179","Love & Hate","/album/266902724"
"小薇","发行时间：2006-12-08","http://music.taihe.com/song/266903","黄品源","/artist/1231","泪光闪闪,源来有你","/album/65495"
"画风","发行时间：2017-01-13","http://music.taihe.com/song/266904652","后弦","/artist/1273","下完这场雨","/album/272952776"
"我好像在哪见过你","发行时间：2016-07-18","http://music.taihe.com/song/266942077","薛之谦","/artist/2517","初学者","/album/241838068"
"现在,你在哪里？","发行时间：2015-09-19","http://music.taihe.com/song/266944581","品冠","/artist/1163","我和我的十七岁 电视原声带","/album/266944626"
"我的超人","发行时间：2007-05-30","http://music.taihe.com/song/266957","金莎","/artist/1079","换季","/album/61179"
"我们的歌","发行时间：2016-06-12","http://music.taihe.com/song/266961106","周艺博","/artist/239562790","我们的歌","/album/266961105"
"奇谈","发行时间：2016-06-27","http://music.taihe.com/song/266969127","许嵩","/artist/1557","青年晚报","/album/264972901"
"幻胖","发行时间：2016-06-27","http://music.taihe.com/song/266969141","许嵩","/artist/1557","青年晚报","/album/264972901"
"平行宇宙","发行时间：2016-06-27","http://music.taihe.com/song/266969151","许嵩","/artist/1557","青年晚报","/album/264972901"
"摆脱","发行时间：2016-06-27","http://music.taihe.com/song/266969158","许嵩","/artist/1557","青年晚报","/album/264972901"
"早睡身体好","发行时间：2016-06-27","http://music.taihe.com/song/266969175","许嵩","/artist/1557","青年晚报","/album/264972901"
"兄弟两个字","发行时间：2016-06-28","http://music.taihe.com/song/266969642","高一锋","/artist/239562802","兄弟两个字","/album/266969638"
"重返十七岁","发行时间：2016-06-26","http://music.taihe.com/song/266990186","鹿晗,陈嘉桦,大张伟,张丹峰,潘玮柏,刘敏涛,薛之谦,魏晨,张慧雯","/artist/172120638","重返十七岁","/album/266990136"
