"company","url","date","author","author_url","cover","name","play_fre"
"Orchard","http://music.taihe.com/album/318316052","2008-04-28","Royal Liverpool Philharmonic Orchestra","http://music.taihe.com/artist/11170","http://qukufile2.qianqian.com/data2/pic/ede194c76d2549a1b92bbd0ba17fadb7/318316080/318316080.jpg","From Jewish Life","1"
"Orchard","http://music.taihe.com/album/318357326","2015-10-30","Bueno","http://music.taihe.com/artist/232921467","http://qukufile2.qianqian.com/data2/pic/35e7e82f995297f67bc6cb1c96d5c531/318357345/318357345.jpg","The Bueno Xperience","0"
"Orchard","http://music.taihe.com/album/318394610","2006-11-21","VVAA","http://music.taihe.com/artist/87964687","http://qukufile2.qianqian.com/data2/pic/379f68c53dcc82ed88b346d0ac8b7be5/318394623/318394623.jpg","foehn006.","0"
"竹书","http://music.taihe.com/album/31863255","2012-12-12","苍井空","http://music.taihe.com/artist/2226823","http://qukufile2.qianqian.com/data2/pic/89343438/89343438.jpg","Let Me Go亚洲版","7"
"环球唱片","http://music.taihe.com/album/318744","1999-06-22","Roy Orbison","http://music.taihe.com/artist/55302","http://qukufile2.qianqian.com/data2/music/9F348837D03D85D234AE3AD90D4EDE52/252235133/252235133.jpg","The Singles Collection (1965-1973)","1"
"Orchard","http://music.taihe.com/album/318825266","2009-10-19","The Mamas & The Papas","http://music.taihe.com/artist/238609","http://qukufile2.qianqian.com/data2/pic/dc7ef1e1a1bc327cd347838921365c49/545163629/545163629.jpg","Live and Alternative Songs","0"
"Orchard","http://music.taihe.com/album/319144077","2012-08-23","Lou Donaldson","http://music.taihe.com/artist/10097","http://qukufile2.qianqian.com/data2/pic/34b3985e4ade92798254fc6b3e4e36d5/319144091/319144091.jpg","Sunny Side Up","0"
"Orchard","http://music.taihe.com/album/319220615","2015-06-26","Kenny Rogers","http://music.taihe.com/artist/2107","http://qukufile2.qianqian.com/data2/pic/c4854e6e522f2742357afc04a848995e/319220631/319220631.jpg","Songs of Love & Inspiration","0"
"环球唱片","http://music.taihe.com/album/319502","1999-05-31","Diana Krall","http://music.taihe.com/artist/8092","http://qukufile2.qianqian.com/data2/music/C481EEA60E9299C6203AA5C9D821A235/252278493/252278493.jpg","When I Look In Your Eyes","9"
"Orchard","http://music.taihe.com/album/319700486","2008-04-21","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/d6bc78a9eed22cdf627a09b2f34d56e7/545005553/545005553.jpg","Cecilia Presents Portofino Lounge","0"
"Orchard","http://music.taihe.com/album/319754343","2009-09-29","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/a939f3e862edadb48ee47042c3c1d438/319754362/319754362.jpg","Birds Awakening In Normandy","2"
"Orchard","http://music.taihe.com/album/319890718","2008-05-02","Final Days Society","http://music.taihe.com/artist/87961630","http://qukufile2.qianqian.com/data2/pic/2b4f0c8d591e413c694728dcc42570b3/319890740/319890740.jpg","Noice Passes Silent Remains","0"
"Moist","http://music.taihe.com/album/319987964","2010-07-20","DJ Boris","http://music.taihe.com/artist/247752","http://qukufile2.qianqian.com/data2/pic/065a942f8151e876b3f44d0747ab5cb4/319987983/319987983.jpg","Unleashed (Continuous DJ Mix by DJ Boris)","1"
"Orchard","http://music.taihe.com/album/320108870","2010-04-27","Dj Flak","http://music.taihe.com/artist/239985756","http://qukufile2.qianqian.com/data2/pic/0540df0d4e22b98198e07ac6e94038b6/544851375/544851375.jpg","Family Attack","0"
"Orchard","http://music.taihe.com/album/320154526","2010-05-20","The Broadway Cinema Band","http://music.taihe.com/artist/239925071","http://qukufile2.qianqian.com/data2/pic/28aa5925826fc68101ed8de800dae831/545408190/545408190.jpg","Theme From Movies Vol. 1","0"
"环球唱片","http://music.taihe.com/album/320815","2007-03-05","Nelly Furtado","http://music.taihe.com/artist/201431","http://qukufile2.qianqian.com/data2/pic/88590623/88590623.jpg","Loose","2"
"Orchard","http://music.taihe.com/album/320920958","2012-02-28","Ray Barretto","http://music.taihe.com/artist/9960","http://qukufile2.qianqian.com/data2/pic/2ed1955a7e8e69a58b4445477d6e3133/320920994/320920994.jpg","Giant Force","0"
"Decon","http://music.taihe.com/album/320969039","2015-05-01","Rakaa","http://music.taihe.com/artist/232803428","http://qukufile2.qianqian.com/data2/pic/5127d6b09ed4b59eaadae64b4a252e1b/320969073/320969073.jpg","Crown of Thorns","0"
"Orchard","http://music.taihe.com/album/320980282","2016-05-27","Jessica","http://music.taihe.com/artist/88042364","http://qukufile2.qianqian.com/data2/pic/0e3537fac81e4591a2f3799202d21361/320980376/320980376.jpg","With Love, J","13"
"Orchard","http://music.taihe.com/album/321097731","2011-09-11","Exxasens","http://music.taihe.com/artist/232760612","http://qukufile2.qianqian.com/data2/pic/aa36ec2d9a78c55d5bea972384c074b6/321097781/321097781.jpg","Eleven Miles","0"
"Orchard","http://music.taihe.com/album/321569157","2012-02-25","The Mantovani Orchestra","http://music.taihe.com/artist/239606503","http://qukufile2.qianqian.com/data2/pic/7264edd3f682e5bdfb598aa4051b9648/321569172/321569172.jpg","Mantovani Orchestra: The Movies","0"
"Orchard","http://music.taihe.com/album/321624517","2011-11-01","Bill Evans Trio","http://music.taihe.com/artist/707644","http://qukufile2.qianqian.com/data2/pic/f9598581433f7230c4783ff9c83ab8ff/321624554/321624554.jpg","Un Vals para Debby","0"
"Orchard","http://music.taihe.com/album/321919374","2012-06-22","Dermot O'Brien","http://music.taihe.com/artist/232692475","http://qukufile2.qianqian.com/data2/pic/fed55f12a1649635ae1c7b77d54a2597/321919410/321919410.jpg","Himself","0"
"心乐唐文化","http://music.taihe.com/album/32197975","2012-12-18","严艺丹","http://music.taihe.com/artist/449075","http://qukufile2.qianqian.com/data2/pic/b6e169fb8460263f573e60a39fb87fc0/566939019/566939019.jpg","无·果","85"
"环球唱片","http://music.taihe.com/album/32208519","2012-12-21","伍佰 & China Blue","http://music.taihe.com/artist/2863","http://qukufile2.qianqian.com/data2/pic/0cc3a287295dfdb7f3071425a864fcd5/565991320/565991320.jpg","生命的现场","20"
"Orchard","http://music.taihe.com/album/322295206","2012-08-30","Beto Betuk","http://music.taihe.com/artist/232825057","http://qukufile2.qianqian.com/data2/pic/dd7aec572feb95c900a287d40a543e15/322295238/322295238.jpg","Paisagem","0"
"Orchard","http://music.taihe.com/album/322348333","2012-10-01","Ángel Illarramendi","http://music.taihe.com/artist/232707153","http://qukufile2.qianqian.com/data2/pic/957b6fe0f6ac621e5f11d474bee5cd98/322348354/322348354.jpg","Baztan (Banda Sonora Original)","0"
"Orchard","http://music.taihe.com/album/322432838","2000-06-30","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/f0494e818d00c7c85aa33079177900f2/322432851/322432851.jpg","Guitar Greats - The Best of New Flamenco","4"
"Orchard","http://music.taihe.com/album/322484007","2011-05-01","We Made God","http://music.taihe.com/artist/87984940","http://qukufile2.qianqian.com/data2/pic/e7f1b14aea98c9180fc648590d453bba/322484030/322484030.jpg","It's Getting Colder","0"
"Orchard","http://music.taihe.com/album/322553055","2003-03-04","Eri Sugai","http://music.taihe.com/artist/232627695","http://qukufile2.qianqian.com/data2/pic/bfaf295e3fbc0948ee3a29fdb4cc76f0/322553073/322553073.jpg","Graces of Asia","5"
"Orchard","http://music.taihe.com/album/322673789","2000-03-04","Just the Hits","http://music.taihe.com/artist/240008034","http://qukufile2.qianqian.com/data2/pic/3eb54655ac3c5bae0ea7bf334d7a71c2/322673864/322673864.jpg","γçÿ90s Country #1 Hits","3"
"Metacom","http://music.taihe.com/album/322674328","2000-09-02","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/7a8e2437981ce6fd45fee09262aab253/322674347/322674347.jpg","Lasting Love","3"
"Orchard","http://music.taihe.com/album/323369530","2013-04-02","The Beach Boys","http://music.taihe.com/artist/3986","http://qukufile2.qianqian.com/data2/pic/44807bd274bd642be50696bf98df1150/323369574/323369574.jpg","Surfin' Safari","7"
"SONY","http://music.taihe.com/album/32345436","1993-06-07","Carlos Kleiber","http://music.taihe.com/artist/9063","http://qukufile2.qianqian.com/data2/music/04D33E37135467E6718D3F23ACBA56B5/253845414/253845414.jpg","Carlos Kleiber Conducts Johann Strauss","1"
"Orchard","http://music.taihe.com/album/323628198","2013-06-18","Alondra Bentley","http://music.taihe.com/artist/87998085","http://qukufile2.qianqian.com/data2/pic/b72c8795470b69f00037bd3495eac3b4/323628235/323628235.jpg","The Garden Room","3"
"环球唱片","http://music.taihe.com/album/323805","1997-01-01","Stevie Wonder","http://music.taihe.com/artist/177913","http://qukufile2.qianqian.com/data2/pic/5414a2ce4c92907dc2825a22fb9b2786/262013787/262013787.jpg","Best Ballads","0"
"Orchard","http://music.taihe.com/album/323976177","2013-08-26","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/34d21ceb0f138e3253525e3e610f2d32/323976199/323976199.jpg","Hot Summer","0"
"Acrobat","http://music.taihe.com/album/324130409","2013-10-14","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/a4b992d913f18ca1a073ea478d8cc456/607775707/607775707.jpg","The 1960 British Hit Parade: The B Sides, Pt. 2, Vol. 1","0"
"Orchard","http://music.taihe.com/album/324261666","2013-12-07","Stan Kenton","http://music.taihe.com/artist/9521","http://qukufile2.qianqian.com/data2/pic/212c7c33d6566367068392fc21761fbd/324261687/324261687.jpg","The Stage Door Swings","0"
"Orchard","http://music.taihe.com/album/325245715","2014-04-28","Muriel Anderson","http://music.taihe.com/artist/87924441","http://qukufile2.qianqian.com/data2/pic/5c9da1871f67413c925aa7e853b4278b/325245771/325245771.jpg","Nightlight Daylight: Daylight, Vol. 2","2"
"Orchard","http://music.taihe.com/album/325289029","2014-06-20","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/f89a6f72d8430cc0c335223c13683ed1/325289110/325289110.jpg","Namaste Ibiza Selection Vol. 2","0"
"Orchard","http://music.taihe.com/album/326008939","2007-03-23","Elliott Yamin","http://music.taihe.com/artist/88000289","http://qukufile2.qianqian.com/data2/pic/f5d0eefb76459f47d8b1e5ff162df947/326009039/326009039.jpg","Elliott Yamin","2"
"环球唱片","http://music.taihe.com/album/326212","1999-06-22","Cinderella","http://music.taihe.com/artist/48966","http://qukufile2.qianqian.com/data2/music/0B923F0848D017BE0EC2645C200A6151/252235741/252235741.jpg","Once Upon A...","0"
"Parody","http://music.taihe.com/album/326827298","2015-05-19","龔玥","http://music.taihe.com/artist/239660562","http://qukufile2.qianqian.com/data2/pic/2269066c1f88dd3334c630e37c1bb2fd/326827322/326827322.jpg","民歌紅","28"
"V.R.","http://music.taihe.com/album/326994580","2014-12-09","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/7eedb367dabd1c0acf2577a048ad6093/582926363/582926363.jpg","Hits 80s, Dance","0"
"Orchard","http://music.taihe.com/album/327160893","1996-05-28","Shyheim","http://music.taihe.com/artist/17367","http://qukufile2.qianqian.com/data2/pic/17802ed7a7b6782a5777aae8555c9bff/327160921/327160921.jpg","The Lost Generation (Digital Remaster)","0"
"环球唱片","http://music.taihe.com/album/327379","1999-06-22","Donna Summer","http://music.taihe.com/artist/208441","http://qukufile2.qianqian.com/data2/music/547E0E8F79B3AAF6F367E5354F1F0456/252288347/252288347.jpg","The Dance Collection","0"
"Chapter","http://music.taihe.com/album/327408792","2009-04-07","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/c9f323c7ca6c18862fecbcfa56f8f691/584767070/584767070.jpg","Loving Takes This Course - A Tribute To The Songs Of Kath Bloom","1"
"SUPRAPHON","http://music.taihe.com/album/327488482","2006-09-22","Zdenek Tylsar","http://music.taihe.com/artist/239671559","http://qukufile2.qianqian.com/data2/pic/afdbe987262ba221f5bc7f8cb11104f7/327488512/327488512.jpg","Richard Strauss / Franz Strauss / Mozart:  Horn Concertos","2"
"环球唱片","http://music.taihe.com/album/327696865","2017-03-10","曲婉婷","http://music.taihe.com/artist/687850","http://qukufile2.qianqian.com/data2/pic/dfe5e79a3ed2c1d677036b785255b39a/327696866/327696866.jpg","Moon and Back (JordanXL Remix)","27"
"环球唱片","http://music.taihe.com/album/327712468","2017-03-10","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/4a4e1f24a063a9142fe12c2a26259b50/327712469/327712469.jpg","Beauty and the Beast (Original Motion Picture Soundtrack)","187"
"Orchard","http://music.taihe.com/album/327900902","2016-01-29","Celtic Woman","http://music.taihe.com/artist/8571","http://qukufile2.qianqian.com/data2/pic/83b59a396e0cc28e53fc6d3c65f460e4/327900922/327900922.jpg","Decade. The Songs, The Show, The Traditions, The Classics.","11"
"Orchard","http://music.taihe.com/album/327994814","2016-02-23","Kelly Hansome","http://music.taihe.com/artist/239738178","http://qukufile2.qianqian.com/data2/pic/97a2ad0a2815edf3fb9cccd08568b462/327994838/327994838.jpg","Bounce Along","0"
"Orchard","http://music.taihe.com/album/328065861","2016-06-03","Órla Fallon","http://music.taihe.com/artist/7570","http://qukufile2.qianqian.com/data2/pic/147135eae8bbc970be1227ab355356d8/328065899/328065899.jpg","The Water Is Wide","0"
"Orchard","http://music.taihe.com/album/328144702","2016-08-17","Sing Like The Famous!","http://music.taihe.com/artist/239659383","http://qukufile2.qianqian.com/data2/pic/66f70e606fe47d71a0a48789b47b090a/328144764/328144764.jpg","Let Me Love You (Originally Performed by DJ Snake and Justin Bieber) [Karaoke Instrumental]","0"
"Orchard","http://music.taihe.com/album/328232007","2010-06-23","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/3d386cb04dc33c47c9b223d53e1efcdb/328232034/328232034.jpg","Zipang Golden Best!","5"
"Orchard","http://music.taihe.com/album/328241759","2008-09-25","Toru Kasagi","http://music.taihe.com/artist/239675879","http://qukufile2.qianqian.com/data2/pic/66257e7eb458c2055da793292be02ecf/328241786/328241786.jpg","Watashi Ni Jinsei To Ieru Mono Ga Aru Nara  - 70 Sai No Love Song -  Toru Kasagi Sakuhin Shu 4","0"
"Orchard","http://music.taihe.com/album/328248797","2008-04-01","Makoto Kanai","http://music.taihe.com/artist/239676361","http://qukufile2.qianqian.com/data2/pic/55e15f5f180f93918d1ebb74c79bfa87/610200281/610200281.jpg","Class De Tsukuru Tanoshii Gasso 3  Recorder Kenban Harmonica De Kanaderu Kyokasho No Meikyoku Hit Songs","0"
"Orchard","http://music.taihe.com/album/328305657","2010-04-23","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/f7ccefca9ecffe5c0642db354a432467/328305685/328305685.jpg","Romantic Classics","0"
"SONY","http://music.taihe.com/album/32833825","1994-04-05","Tommy Emmanuel","http://music.taihe.com/artist/87918597","http://qukufile2.qianqian.com/data2/pic/3e91e40e81b0b3085445c94a97363cff/564522691/564522691.jpg","The Journey","5"
"Orchard","http://music.taihe.com/album/328621538","2005-09-27","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/fb699e0e111321bf76b21dc0f3c91e4a/328621574/328621574.jpg","In My Time","1"
"Biscoito","http://music.taihe.com/album/328800551","2013-01-25","Miucha","http://music.taihe.com/artist/88041437","http://qukufile2.qianqian.com/data2/pic/1ac70c45ee02a81955eb900deb094e1d/593775820/593775820.jpg","Miucha canta Vinícius & Vinícius","0"
"Orchard","http://music.taihe.com/album/328802667","2015-07-31","Rosa Passos","http://music.taihe.com/artist/88006158","http://qukufile2.qianqian.com/data2/pic/eeb61da596e917fce44c725267a9221a/328802684/328802684.jpg","Rosa Passos Canta Ary, Tom e Caymmi","0"
"SONY","http://music.taihe.com/album/32901181","1992-10-22","Leonard Cohen","http://music.taihe.com/artist/212178","http://qukufile2.qianqian.com/data2/music/9EBE0837AAAE8F299430AEC93387C768/254041198/254041198.jpg","The Future","1"
"Orchard","http://music.taihe.com/album/329165346","2014-12-09","Carles Cases","http://music.taihe.com/artist/87990700","http://qukufile2.qianqian.com/data2/pic/cf057647b95bda391693eba40682569e/545161374/545161374.jpg","Araguaia 2. La Banda Sonora","0"
"Orchard","http://music.taihe.com/album/329317153","2012-08-28","Lou Donaldson","http://music.taihe.com/artist/10097","http://qukufile2.qianqian.com/data2/pic/2691d0d1f454479ac46870689d7570dc/329317178/329317178.jpg","Wailing","0"
"SONY","http://music.taihe.com/album/32947946","1999-03-06","Kiril Kondrashin","http://music.taihe.com/artist/232636133","http://qukufile2.qianqian.com/data2/music/0DAE943B8855D51FA7C27E39E95BD774/254062713/254062713.jpg","Masquerade Suite; The Comedians; Capriccio italien; Capriccio espagnol","0"
"Orchard","http://music.taihe.com/album/329489708","2003-10-14","Oliver Shanti & Friends","http://music.taihe.com/artist/232620158","http://qukufile2.qianqian.com/data2/pic/6f347b4ddae9f548a4c067117adff8f6/329489725/329489725.jpg","Tai Chi","2"
